sentence|translation|sdg
Esta herramienta permite hacer estimaciones del tiempo necesario para descargar y cargar y, de este modo, conocer la disponibilidad de la terminal cuando aparezca una solicitud de atraque de un determinado buque, aumentando así la capacidad y productividad de la misma, concluye.|This tool allows for estimates of the time needed for unloading and loading, thus determining the terminal's availability when a docking request from a specific vessel appears, thereby increasing its capacity and productivity, concludes.|9
Jesús Cabezos Olmedo (Cartagena, 1999) concluyó el grado en Ingeniería Mecánica en septiembre pasado, mes en el que también fue contratado por la compañía Therman Mantenimiento Industrial.|Jesus Cabezos Olmedo (Cartagena, 1999) completed his degree in Mechanical Engineering last September, the month in which he was also hired by Therman Mantenimiento Industrial company.|9
Actualmente trabaja como ingeniero de proyectos en Mecánicas Bolea.|He currently works as a project engineer at Mecánicas Bolea.|9
Durante su etapa de estudiante fue becario de la cátedra de Puertas Padilla.|During his student years, he was a scholarship holder of the Puertas Padilla Chair.|4
El profesor de la Universidad Politécnica de Cartagena (UPCT) Salvador García-Ayllón volverá a ser co-organizador, junto al docente e investigador de la Universidad Politécnica de Valencia (UPV) Josep Lluís Miralles, del Congreso sobre Futuros Desafíos en Planificación Urbana Sostenible y Gestión del Territorio, cuya segunda edición se ha anunciado ya para el mes de enero de 2024. | The professor from the Polytechnic University of Cartagena (UPCT) Salvador García-Ayllón will once again be a co-organizer, together with the teacher and researcher from the Polytechnic University of Valencia (UPV) Josep Lluís Miralles, of the Congress on Future Challenges in Sustainable Urban Planning and Land Management, whose second edition has already been announced for January 2024. |11
El evento volverá a ser en formato online. | The event will be held online again. |9
En la primera edición se presentaron 77 ponencias y participaron más de 200 expertos en urbanismo y gestión del territorio de los cinco continentes. | In the first edition, 77 presentations were made and over 200 experts in urban planning and land management from all five continents participated. |9
El plazo para enviar resúmenes de ponencias está abierto hasta el 30 de septiembre. | The deadline to submit abstracts for presentations is open until September 30. |9
Entre los temas de la conferencias está la planificación urbana, la movilidad urbana sostenible, el riesgo de inundaciones, el entorno construido, la planificación medioambiental, las ciudades inteligentes, la política de uso del suelo, el análisis del paisaje y las soluciones de gestión del territorio basadas en la naturaleza. | Among the topics of the conference are urban planning, sustainable urban mobility, flood risk, built environment, environmental planning, smart cities, land use policy, landscape analysis, and nature-based land management solutions. |9
Estudiantes preuniversitarios, sus familias y centros educativos podrán descubrir y experimentar la oferta formativa de la Universidad Politécnica de Cartagena (UPCT) | Pre-university students, their families, and educational centers will be able to discover and experience the educational offer of the Polytechnic University of Cartagena (UPCT) |4
y conocer algunas de sus investigaciones más llamativas durante el Campus de la Ingeniería y la Jornada de Puertas Abiertas que se celebrarán, respectivamente, el viernes 28 y el sábado 29 de abril | and learn about some of its most striking research during the Engineering Campus and Open Day that will be held, respectively, on Friday the 28th and Saturday the 29th of April |4
Talleres demostrativos y experimentos de laboratorio al aire libre podrán ver los visitantes a estos dos eventos gratuitos de divulgación y promoción de las vocaciones científico-técnicas y de los estudios de la UPCT, especializados en Ingeniería, Arquitectura y Empresa | Demonstrative workshops and outdoor laboratory experiments will be available to visitors at these two free events to promote scientific and technical vocations and studies at UPCT, specializing in Engineering, Architecture, and Business |4
Ambas citas recuperan el formato presencial, una vez superada la pandemia, y se realizarán en horario de mañana | Both events return to face-to-face format, once the pandemic is over, and will take place in the morning |3
El Campus de la Ingeniería, que llega a su décima edición, ofrece a todos los centros educativos de la Región de Murcia actividades de difusión de la ciencia y la tecnología | The Engineering Campus, which is celebrating its tenth edition, offers educational centers in the Region of Murcia activities to disseminate science and technology |4
para lo que cuenta con la colaboración de la Fundación Española para la Ciencia y la Tecnología del Ministerio de Ciencia e Innovación | with the collaboration of the Spanish Foundation for Science and Technology of the Ministry of Science and Innovation |9
En esta ocasión, la feria de divulgación se celebrará el viernes 28 de abril en el patio de la Escuela de Telecomunicación, en el Campus Muralla del Mar | On this occasion, the dissemination fair will be held on Friday the 28th of April in the courtyard of the School of Telecommunication, on the Muralla del Mar Campus |9
La UPCT facilitará el transporte a los institutos y colegios que lo necesiten | The UPCT will provide transportation to schools and institutes in need |3
La inscripción está abierta hasta el 18 de abril | Registration is open until April 18 |4
La Jornada de Puertas Abiertas será un día más tarde, el sábado 29, e incluirá, además de una muestra de divulgación científico-técnica en el patio de 'Teleco', recorridos por las instalaciones de la Politécnica de Cartagena y visitas a laboratorios y centros docentes | The Open Day will be one day later, on Saturday the 29th, and will include, in addition to a sample of scientific and technical dissemination in the 'Teleco' courtyard, tours of the facilities of the Polytechnic University of Cartagena and visits to laboratories and educational centers |4
Los preuniversitarios y sus familias se podrán inscribir hasta el 25 de abril | Pre-university students and their families can register until the 25th of April |4
Para ambos eventos, en caso de dudas o solicitudes, se puede contactar con la Unidad de Cultura Científica y de Innovación (UCC+i) en el correo uccit@upct.es | For both events, in case of doubts or requests, you can contact the Scientific and Innovation Culture Unit (UCC+i) at the email uccit@upct.es |4
Soluciones a la escasez hídrica, la contaminación de las masas de agua y las inundaciones, fenómenos cada vez más frecuentes debido al cambio climático, centran las investigaciones en la línea monográfica sobre la resiliencia de las infraestructuras hidráulicas ante el calentamiento global que se presentan en la Universidad Politécnica de Cartagena (UPCT) durante las VII Jornadas de Ingeniería del Agua, que se celebran este miércoles y jueves en el antiguo Hospital de Marina. | Solutions to water scarcity, water pollution, and floods, phenomena increasingly frequent due to climate change, are the focus of research in the monographic line on the resilience of hydraulic infrastructures to global warming presented at the Universidad Politécnica de Cartagena (UPCT) during the VII Water Engineering Conference, held this Wednesday and Thursday at the old Navy Hospital. |6
Las Jornadas de Ingeniería del Agua (JIA) son unos encuentros bienales, de carácter científico-técnico, que reúnen a los mejores expertos, nacionales e internacionales, tanto de las universidades como de las administraciones y empresas, y que son promovidas, conjuntamente, por la Fundación para el Fomento de la Ingeniería del Agua (FFIA) y el Capítulo Español de la International Association for Hydro-Environment Engineering and Research (IAHR). | The Water Engineering Conferences (JIA) are biannual scientific-technical meetings that bring together the best national and international experts from universities, administrations, and companies, jointly promoted by the Foundation for the Promotion of Water Engineering (FFIA) and the Spanish Chapter of the International Association for Hydro-Environment Engineering and Research (IAHR). |6
La organización de estas séptimas jornadas ha sido asumida por el Grupo de Ingeniería Hidráulica, Marítima y Medioambiental (Hidr@m) de la UPCT, integrado por investigadores de la Escuela de Caminos y Minas (EICM). | The organization of these seventh conference has been assumed by the Hydraulic, Maritime, and Environmental Engineering Group (Hidr@m) of the UPCT, composed of researchers from the School of Civil Engineering and Mining (EICM). |9
Se han inscrito más de 250 expertos en Ingeniería del Agua y se van a exponer 118 presentaciones orales y 62 pósteres. | More than 250 water engineering experts have registered and 118 oral presentations and 62 posters will be presented. |9
La resiliencia de las infraestructuras hidráulicas es el tema monográfico de esta edición, en consonancia con los grandes retos de la sociedad actual y con dos de los Objetivos de Desarrollo Sostenible (ODS): garantizar la disponibilidad de agua, su gestión sostenible y el saneamiento para todos y adoptar medidas urgentes para combatir el cambio climático y sus efectos, explica Juan García Bermejo, director de la EICM. |" The resilience of hydraulic infrastructures is the monographic theme of this edition, ""in line with the major challenges of current society and with two of the Sustainable Development Goals (SDGs): ensuring water availability, sustainable management, sanitation for all, and taking urgent measures to combat climate change and its effects,"" explains Juan García Bermejo, director of EICM. "|9
Los ponentes invitados a estas jornadas son el catedrático portugués Jorge Matos, experto de fama mundial en estructuras hidráulicas; Inmaculada Serrano, gerente de Aguas de Murcia; Teodoro Estrela, director general del Agua del Ministerio para la Transición Ecológica; la catedrática Petra Amparo López, vicepresidenta de la International Association for Hydro-Environment Engineering and Research; el investigador del Karlsruhe Institute of Technology Daniel Valero; Javier Sánchez, subdirector General de Protección de las Aguas y Gestión de Riesgos del Ministerio para la Transición Ecológica y el Reto Demográfico, y Juan Ojeda, responsable de Agua de la empresa TYPSA. | The guest speakers at these conferences are the Portuguese professor Jorge Matos, a world-renowned expert in hydraulic structures; Inmaculada Serrano, manager of Waters of Murcia; Teodoro Estrela, General Director of Water from the Ministry for Ecological Transition; Professor Petra Amparo López, Vice President of the International Association for Hydro-Environment Engineering and Research; Karlsruhe Institute of Technology researcher Daniel Valero; Javier Sánchez, Deputy Director General of Water Protection and Risk Management of the Ministry for Ecological Transition and Demographic Challenge; and Juan Ojeda, Water Manager at TYPSA company. |9
Cálculo de zonas inundables | Calculation of flood zones |6
Como antesala al cónclave científico, este martes se han realizado en la Escuela de Caminos y Minas cuatro cursos de formación para estudiantes de doctorado y técnicos de empresas sobre Cálculo de zonas inundables, Sistemas urbanos de drenaje sostenible y Buenas prácticas para la monitorización de caudales y contaminación. | As a prelude to the scientific conclave, four training courses on flood zone calculation, sustainable urban drainage systems, and good practices for flow and pollution monitoring were held on Tuesday at the School of Civil Engineering and Mining for doctoral students and company technicians. |6
Los cursos han contado con setenta inscritos. | The courses had seventy participants. |4
Las JIA 2023 han sido inauguradas este miércoles por la rectora de la UPCT, Beatriz Miguel, y por el presidente de la Confederación Hidrográfica del Segura (CHS), Mario Urrea. | The 2023 Water Engineering Conference was inaugurated this Wednesday by the UPCT Rector, Beatriz Miguel, and by the president of the Segura Hydrographic Confederation (CHS), Mario Urrea. |6
Setenta estudiantes de primer curso de la Academia General del Aire (AGA) y del Centro Universitario de la Defensa (CUD), adscrito a la UPCT, han visitado hoy la Universidad Politécnica de Cartagena. | Seventy first-year students from the General Air Academy (AGA) and the Center for Defense University (CUD), affiliated with the UPCT, visited the Polytechnic University of Cartagena today. |4
Los alumnos han estado acompañados por la rectora, Beatriz Miguel, y por el coronel-director de la AGA, Pascual Soria, y tres profesores. | The students were accompanied by the chancellor, Beatriz Miguel, the AGA colonel-director, Pascual Soria, and three professors. |4
Los alumnos de la AGA han visitado la Escuela de Industriales; el Museo de la Ingeniería, la Tecnología y la Industria (MITI); el laboratorio de Automática, Ingeniería Eléctrica y Tecnología Electrónica y el Servicio de Apoyo a la Investigación Tecnológica (SAIT). | The AGA students visited the School of Industrial Engineering; the Museum of Engineering, Technology, and Industry (MITI); the Laboratory of Automatics, Electrical Engineering, and Electronic Technology; and the Technological Research Support Service (SAIT). |9
El CUD de la UPCT oferta el grado en Organización Industrial, el máster en Técnicas de Ayuda a la Decisión y el doctorado en Tecnología de doble uso y sistemas de gestión en Seguridad y Defensa. | The CUD at UPCT offers a degree in Industrial Organization, a master's degree in Decision Support Techniques, and a PhD in Dual-use Technology and Management Systems in Security and Defense. |4
Investigadores de la Escuela Técnica Superior de Arquitectura y Edificación (ETSAE) de la Universidad Politécnica de Cartagena participan desde este mes de octubre en el proyecto europeo LIFE_BauhausingEurope (LIFE22-ENV-ES-LIFEBauhausingEurope). | Researchers from the Higher Technical School of Architecture and Building (ETSAE) of the Polytechnic University of Cartagena have been participating since this October in the European project LIFE_BauhausingEurope (LIFE22-ENV-ES-LIFEBauhausingEurope). |9
"Esta iniciativa validará el enfoque de la Nueva Bauhaus Europea (NEB, por sus siglas en inglés) para la ""reimaginación de edificios públicos"" en cinco barrios diferentes de cuatro países, entre los que está el barrio de La Concepción de Cartagena. "|" This initiative will validate the approach of the New European Bauhaus (NEB) for the ""reimagination of public buildings"" in five different neighborhoods in four countries, including the neighborhood of La Concepción in Cartagena. "|9
La investigación se desarrollará hasta 2027 en Cartagena y Blanca, Varazdin (Croacia), Adazi (Letonia) y Erzsébtváros, un céntrico distrito de Budapest (Hungría). | The research will be carried out until 2027 in Cartagena and Blanca, Varazdin (Croatia), Adazi (Latvia), and Erzsébtváros, a central district of Budapest (Hungary). |9
De esta manera, el Ayuntamiento de Cartagena también es uno de los socios que participan en el proyecto. | In this way, the Cartagena City Council is also one of the partners participating in the project. |9
El objetivo principal de LIFE_BauhausingEurope es demostrar que el enfoque NEB es adecuado para la transformación de cualquier territorio, independientemente de su tamaño, carácter rural o urbano, los retos urbanos o los procesos de degradación sufridos en el mismo, entre otras características. | The main objective of LIFE_BauhausingEurope is to demonstrate that the NEB approach is suitable for the transformation of any territory, regardless of its size, rural or urban character, urban challenges, or degradation processes suffered, among other characteristics. |9
Estas actuaciones beneficiarán a más 57.000 ciudadanos a través de la renovación de los edificios y a más de 76.000 gracias de las actuaciones realizadas en los espacios al aire libre. | These actions will benefit over 57,000 citizens through the renovation of buildings and over 76,000 thanks to the actions carried out in outdoor spaces. |3
El proyecto cuenta con un presupuesto de 4.624.142, de los cuales la Unión Europea subvenciona el 60% (2.774.485) a través del Programa LIFE de Medio Ambiente. | The project has a budget of 4,624,142, of which the European Union subsidizes 60% (2,774,485) through the LIFE Environment Program. |13
El consorcio está coordinado por EuroVertice Consultores y participan cinco autoridades locales acompañadas de otros socios con un variado perfil multidisciplinar: la Escuela Técnica Superior de Arquitectura y Edificación de la Universidad Politécnica de Cartagena, la consultora energética Ekodoma, el Green Building Council de Croacia o el centro artístico de Budapest Pro-Progresione. | The consortium is coordinated by EuroVertice Consultores and includes five local authorities accompanied by other partners with a varied multidisciplinary profile: the Higher Technical School of Architecture and Building of the Polytechnic University of Cartagena, the energy consulting firm Ekodoma, the Green Building Council of Croatia, or the artistic center of Budapest Pro-Progresione. |17
Esta semana se ha realizado en Murcia el kick-off meeting del proyecto, el evento que ha marcado el inicio de la investigación y este miércoles se realizó también una visita al barrio de la Concepción. | This week, the project's kick-off meeting was held in Murcia, the event that marked the beginning of the research, and on Wednesday, a visit to the neighborhood of La Concepción was also conducted. |9
Participan en el proyecto por la UPCT el director de la ETSAE, Carlos Parra; el arquitecto por la UPCT José María Mateo y su socia en el MEII Estudio Elvira Carrión. | Participating in the project for UPCT are the director of ETSAE, Carlos Parra; the architect of UPCT, José María Mateo, and his partner in the MEII Estudio Elvira Carrión. |9
FASES DEL PROYECTO El proyecto comenzará aplicando el enfoque NEB a la renovación integral de edificios públicos. | PHASES OF THE PROJECT The project will start by applying the NEB approach to the comprehensive renovation of public buildings. |9
"La ""reimaginación de los edificios"", como se denomina el proceso de ideación, correrá a cargo de un equipo multidisciplinar con la participación activa de usuarios y vecinos. "|" The ""reimagination of buildings,"" as the ideation process is called, will be carried out by a multidisciplinary team with the active participation of users and neighbors. "|9
Las ideas y nuevos usos definidos se incorporarán a los pliegos de prescripción del concurso de ideas que los ayuntamientos organicen para la redacción del proyecto de renovación. | The defined ideas and new uses will be included in the tender specifications of the ideas competition that the municipalities organize for the drafting of the renovation project. |9
Los proyectos de renovación serán una oportunidad para implicar a los usuarios y hacerles más conscientes de la comunidad en la que viven, en un espacio para todos aquellos relacionados con las actividades a desarrollar en cada edificio. | The renovation projects will be an opportunity to involve users and make them more aware of the community in which they live, in a space for all those related to the activities to be carried out in each building. |11
Asimismo, se llevará a cabo la restauración de los espacios exteriores de estos barrios, con el objetivo de mejorar el uso público de estas zonas y disponer de espacios para el encuentro de las comunidades locales. | Likewise, the restoration of the outdoor spaces in these neighborhoods will be carried out, with the aim of improving the public use of these areas and providing spaces for the meeting of local communities. |11
El diseño de estas acciones se realizará también de forma colaborativa con los vecinos, sobre la base de la reutilización y reciclaje de los materiales existentes para minimizar el uso de nuevos recursos. | The design of these actions will also be carried out collaboratively with the neighbors, based on the reuse and recycling of existing materials to minimize the use of new resources. |11
Todas las actuaciones en edificios y espacios públicos irán acompañadas de un intenso programa de seguimiento de indicadores ambientales y sociales para medir el impacto del proyecto. | All actions in buildings and public spaces will be accompanied by an intensive monitoring program of environmental and social indicators to measure the project's impact. |13
También se llevará a cabo un análisis holístico sobre la integración de los aspectos de sostenibilidad, belleza e inclusión, para validar la aplicación del enfoque NEB. | A holistic analysis will also be conducted on the integration of sustainability, beauty, and inclusion aspects to validate the application of the NEB approach. |9
Beautiful, sustainable, together: validation of the New European Bauhaus approach for the reimagination of public buildings as boosting projects for the transformation of their neighborhoods es el nombre completo del proyecto LIFE_BauhausingEurope (LIFE22-ENV-ES-LIFEBauhausingEurope). | 'Beautiful, sustainable, together: validation of the New European Bauhaus approach for the reimagination of public buildings as boosting projects for the transformation of their neighborhoods' is the full name of the LIFE_BauhausingEurope project (LIFE22-ENV-ES-LIFEBauhausingEurope). |9
La profesora de la Escuela de Telecomunicación de la UPCT, Lola Cano, ha sido entrevistada en Onda Regional para el programa Plaza Pública para tratar el tema La ciberdelincuencia, un problema preocupante y en alza en España. |" The professor from the School of Telecommunications at UPCT, Lola Cano, has been interviewed on Onda Regional for the program Plaza Pública to discuss the topic ""Cybercrime, a worrying and rising problem in Spain"". "|9
En el panorama actual hay una escasez de profesionales en ciberseguridad en todo el mundo, para lo que es necesario formar en estas habilidades y cubrir estas destrezas, ya que es una de las profesiones más buscadas. | In the current landscape, there is a shortage of cybersecurity professionals worldwide, making it necessary to train in these skills and cover these abilities, as it is one of the most sought-after professions. |4
En este sentido, la UPCT promueve un máster para capacitar a profesionales de seguridad, dentro del grado de ingeniería de Telecomunicación. | In this sense, UPCT promotes a master's program to train security professionals, within the Telecommunication engineering degree. |4
Son plazas limitadas, desde una metodología flexible e incluye personalización y actualización. | The spots are limited, with a flexible methodology that includes customization and updates. |4
Así lo ha explicado Lola Cano, directora del Máster online de Ciberseguridad en la Escuela de Telecomunicaciones, a lo que añade que «son tres ediciones del máster, enfocado para profesionales, no solo de la Informática y Telecomunicaciones, sino de estudios de Criminalística y Marketing, y se inscriben de toda la geografía española, qué no le tengan miedo, ya que no se requieren unos conocimientos muy técnicos». |" This is how Lola Cano, director of the Online Master's in Cybersecurity at the School of Telecommunications, has explained it, adding that ""there are three editions of the master's program, aimed at professionals not only in Computer Science and Telecommunications but also in Criminalistics and Marketing, and they enroll from all over Spain, so they should not be afraid, as very technical knowledge is not required."" "|4
La investigadora ha reconocido la importancia vital de la ciberseguridad, que se enfrenta a importantes retos, «ya que los equipos de ciberseguridad carecen de personal suficiente y las amenazas van a ir a más, es fundamental formar nuevo talento». |" The researcher has recognized the vital importance of cybersecurity, which faces significant challenges, ""since cybersecurity teams lack sufficient personnel and threats are increasing, it is essential to train new talent."" "|4
Europa necesita medio millón de profesionales en Ciberseguridad | Europe needs half a million cybersecurity professionals. |4
Referente al virus ransomware, una de las amenazas más preocupantes, en la que los ciberdelincuentes secuestran la información de una compañía y exigen un rescate para restaurar el acceso, ha dicho con énfasis que «las amenazas van en aumento en las empresas y los ciberdelincuentes utilizan técnicas de extorsión cada vez más sofisticadas para superar los controles de seguridad». |" Regarding the ransomware virus, one of the most concerning threats in which cybercriminals hijack a company's information and demand a ransom to restore access, it has been strongly emphasized that ""threats are increasing in companies and cybercriminals are using increasingly sophisticated extortion techniques to bypass security controls."" "|9
«Una de las preocupaciones de los profesionales de ciberseguridad son las empresas de Ransomware as a Service (RaaS): todo un negocio, son empresas de crimen organizado, en las que el ciberdelincuente exige dinero, sobre todo, en criptomonedas, bitcoins. | “One of the concerns of cybersecurity professionals is Ransomware as a Service (RaaS) companies: a whole business, they are organized crime companies in which cybercriminals demand money, especially in cryptocurrencies like bitcoins. |9
Los malos pueden intentar atacar contra la seguridad infinitas veces, pero con que acierten una vez es suficiente», ha remarcado. |" ""Bad actors can try to attack security countless times, but if they succeed once, that's enough,"" she stressed. "|16
Además, ha expuesto que «según la Comisión Europea, en un estudio del mes de abril de 2023, en Europa hay una brecha de competencias en ciberseguridad, falta medio millón de profesionales. |" Furthermore, she has stated that ""according to the European Commission, in a study from April 2023, there is a skills gap in cybersecurity in Europe, with a shortage of half a million professionals. "|4
Y hasta 700.00 en EEUU son las vacantes, según otro estudio del mes de marzo». | And up to 700,000 positions in the US are vacant, according to another study from March. |4
Lola Cano ha advertido que los ataques de «ransomware» son amenazas que tienen que afrontar hoy en día desde la empresa hasta las instituciones: «Nadie está libre, tanto en las administraciones públicas como en la empresa privada». |" Lola Cano has warned that ""ransomware"" attacks are threats that companies and institutions have to face today: ""No one is safe, neither in public administrations nor in private companies."" "|9
Ante un ataque informático, el riesgo cero no existe. | There is no zero risk in the event of a cyber attack. |9
El objetivo es minimizar esos impactos, riesgos, que puedan ocurrir». | The goal is to minimize those impacts, risks, that may occur. |9
Como ejemplos, ha revelado que hay varios hospitales que han sido afectados y, sin duda, Google tuvo un ataque fortísimo hace cinco años. | As examples, she revealed that several hospitals have been affected, and undoubtedly, Google had a very strong attack five years ago. |9
Además, hay patrones, los ataques también coinciden con eventos electorales. | Additionally, there are patterns, attacks also coincide with electoral events. |9
En cuanto a la tecnología de la Inteligencia Artificial -que son algoritmos y datos- y que Google los usa para aumentar el tipo de visualización, la directora del máster de Ciberseguridad ha indicado que «muchas de las amenazas están creadas por herramientas de IA, otro problema, porque son capaces de generar contenidos, y ¿cómo es posible diferenciar los contenidos creados por humanos de los creados por la IA?». |" Regarding Artificial Intelligence technology - which consists of algorithms and data - and which Google uses to enhance visualization types, the director of the Cybersecurity master's program indicated that ""many threats are created by AI tools, posing another problem as they can generate content, so how is it possible to differentiate content created by humans from content created by AI?"" "|9
«La IA en las manos equivocadas causa varios peligros de amenazas, entre ellos, de desestabilización social y personal. |" ""AI in the wrong hands poses various threat dangers, including social and personal destabilization. "|9
La IA tiende a engañar para conseguir un objetivo, aunque implique el engaño», ha subrayado Lola Cano. |" AI tends to deceive to achieve a goal, even if it involves deception,"" Lola Cano emphasized. "|9
Finalmente, ha revelado que cualquier dispositivo que tenga conexión a Internet es un punto de acceso para los ciberdelincuentes, como un teléfono móvil: «En el caso de los robots aspiradores de limpieza, pueden hacer fotos de la vivienda, con el objetivo de hacer mejor su tarea de limpieza, por ejemplo, pero podrían realizar fotos comprometidas de personas haciendo uso en el baño». |" Finally, she revealed that any device connected to the Internet is an access point for cybercriminals, like a mobile phone: ""In the case of cleaning robots, they can take photos of the house to perform their cleaning task better, for instance, but they could also take compromising photos of people using the bathroom."" "|9
Tres ingenieros de Telecomunicación por la Universidad Politécnica de Cartagena (UPCT), Raúl Buendía,  David López y Javier Marín, han sido premiados por Asociación y el Colegio Oficial de Ingenieros de Telecomunicación de la Región de Murcia. | Three Telecommunication engineers from the Polytechnic University of Cartagena (UPCT), Raúl Buendía, David López, and Javier Marín, have been awarded by the Association and the Official College of Telecommunication Engineers of the Region of Murcia. |4
Los Alumni han recogido su galardón en la gala de la XXII Noche de las Telecomunicaciones, celebrada este viernes. | The alumni have collected their award at the XXII Night of Telecommunications gala, held this Friday. |4
Raúl Buendía es 'Teleco del Año'. | Raúl Buendía is the 'Telecom of the Year'. |4
David López, fundador de la empresa Intelia, especializada en soluciones de omnicanalidad,  ha recibido el premio Solución innovadora digital. | David López, founder of the company Intelia, specialized in omnichannel solutions, has received the 'Innovative Digital Solution' award. |9
Javier Marín, creador de Biwenger, ha sido distinguido con el premio al Desarrollo de plataformas digitales interactivas. | Javier Marín, creator of Biwenger, has been distinguished with the award for 'Development of interactive digital platforms'. |9
Biwenger es una plataforma de juegos 'fantasy' más utilizada en España y con la que se pueden crear equipos virtuales de fútbol y baloncesto en múltiples ligas nacionales e internacionales. | Biwenger is a 'fantasy' gaming platform most used in Spain and with which virtual football and basketball teams can be created in multiple national and international leagues. |4
Las empresas premiadas en la Noche de las Telecomunicaciones reconocen su aportación a la economía regional y la transformación digital. | The awarded companies at the Night of Telecommunications acknowledge their contribution to the regional economy and digital transformation. |8
Cinco cementos distintos, elaborados a partir de residuos y materias primas de proximidad, con baja huella de carbono y cuya extracción produce impacto nulo o casi nulo en el medio ambiente, ha probado a escala industrial Víctor Martínez Pacheco en su tesis para demostrar la viabilidad de reducir inmediatamente el consumo de clínker en la industria cementera. | Five different cements, made from waste and local raw materials, with low carbon footprint and whose extraction has almost zero or very low impact on the environment, have been tested on an industrial scale by Víctor Martínez Pacheco in his thesis to demonstrate the viability of immediately reducing clinker consumption in the cement industry. |9.0
Los cementos obtenidos son compatibles con todos los usos del cemento tradicional, sostiene el autor de esta investigación de doctorado industrial, desarrollada en Cementos La Cruz y en los laboratorios de la Universidad Politécnica de Cartagena (UPCT) y el Instituto Eduardo Torroja del Centro Superior de Investigaciones Científicas (CSIC). | The cements obtained are compatible with all uses of traditional cement, the author of this industrial doctoral research states, developed at Cementos La Cruz and in the laboratories of the Polytechnic University of Cartagena (UPCT) and the Eduardo Torroja Institute of the Higher Council for Scientific Research (CSIC). |9.0
El cemento tradicional tiene como principal componente el clínker, un material sintético que requiere de altísimas temperaturas de cocción, por lo que su fabricación genera enormes emisiones de dióxido de carbono y hace que el cemento sea actualmente el responsable del 10% del CO2 que se emite en el planeta. | Traditional cement has as its main component clinker, a synthetic material that requires very high firing temperatures, so its manufacturing generates enormous carbon dioxide emissions and currently makes cement responsible for 10% of the CO2 emitted on the planet. |9.0
La tesis ha buscado también encajes normativos para la adopción temprana de estos cementos ecológicos en el sector de la construcción. | The thesis has also sought regulatory fits for the early adoption of these ecological cements in the construction sector. |9.0
Esta apuesta por la sostenibilidad incluye la adaptación de estos nuevos materiales a los procesos de impresión 3D del hormigón, incorporando también la transformación digital en esta industria. | This commitment to sustainability includes adapting these new materials to concrete 3D printing processes, also incorporating digital transformation in this industry. |9.0
La impresión 3D puede ser la clave para reducir un 90% la huella de carbono de nuestros edificios, además de las ventajas de precisión, robotización, calidad laboral, optimización y diseño de formas de muy elevada complejidad que permite, argumenta Martínez Pacheco. | 3D printing can be the key to reducing the carbon footprint of our buildings by 90%, in addition to the advantages of precision, robotization, labor quality, optimization, and design of highly complex shapes that it allows, argues Martínez Pacheco. |9.0
La investigación sobre aplicaciones de fabricación aditiva con los nuevos cementos se ha llevado a cabo en el edificio del Laboratorio de Fabricación Aditiva 3DLAB de Cementos La Cruz, construido expresamente para esta investigación con cemento sin clínker y dotado con una impresora de hormigón de gran formato, con la que han podido explorar los límites en la reducción de huella de carbono y desarrollar nuevos sistemas constructivos que cambiarán la manera en la que entendemos la industria de la construcción, añade el arquitecto y ya doctor por la UPCT. | Research on additive manufacturing applications with the new cements has been carried out in the Building of the 3DLAB Additive Manufacturing Laboratory of Cementos La Cruz, built specifically for this research with clinker-free cement and equipped with a large-format concrete printer, with which they have been able to explore the limits in reducing carbon footprint and develop new construction systems that will change the way we understand the construction industry, adds the architect and already PhD from the UPCT. |9.0
La tesis Desarrollo de materiales cementantes de baja huella de carbono para aplicaciones en la industria de la construcción y adaptación para fabricación aditiva en arquitectura de bajo impacto ambiental, realizada bajo la modalidad de doctorado industrial, ha sido dirigida por Carlos Parra, Ángel Palomo y Pilar Hidalgo. | The thesis Development of low carbon footprint cementitious materials for applications in the construction industry and adaptation for additive manufacturing in low environmental impact architecture, carried out under the industrial doctoral modality, has been supervised by Carlos Parra, Ángel Palomo, and Pilar Hidalgo. |9.0
El joven investigador Daniel Carreres Prieto, doctor por la UPCT, ha recibido una mención en los Premios a la Mejor Invención Protegida mediante Derechos de Propiedad Industrial, convocada por la Oficina Española de Patentes y Marcas (OEPM) por su equipo para la caracterización de la carga contaminante presente en aguas residuales. | The young researcher Daniel Carreres Prieto, a doctor from the UPCT, has received an award in the Awards for the Best Protected Invention through Industrial Property Rights, convened by the Spanish Patent and Trademark Office (OEPM) for his team for the characterization of the pollutant load present in wastewater. |9
Carreres ha impartido docencia en la Escuela de Caminos y Minas. | Carreres has taught at the School of Civil Engineering and Mining. |4
Su tesis doctoral ha dado lugar a varias patentes de una nueva generación de sensores inteligentes que permiten analizar en tiempo real los contaminantes presentes en las redes de saneamiento que se están implantado en varias depuradoras en la actualidad. | His doctoral thesis has led to several patents for a new generation of intelligent sensors that allow the real-time analysis of pollutants present in sanitation networks that are currently being implemented in several sewage treatment plants. |9
Daniel es investigador del grupo División de Innovación en Sistemas Telemáticos y Tecnología Electrónica (DINTEL). | Daniel is a researcher in the Division of Innovation in Telematic Systems and Electronic Technology (DINTEL) group. |9
Antes del doctorado en Tecnologías Industriales hizo el Máster en Ingeniería Industrial y estudios de Organización Industrial y Electrónica Industrial, todos ellos en la UPCT. | Before his PhD in Industrial Technologies, he did a Master's in Industrial Engineering and studies in Industrial Organization and Industrial Electronics, all at the UPCT. |9
